month,day,hour,doy,neutron_fluxAVE,neutron_fluxSTD,neutron_fluxQC
 6,15,20,166,3095,56,0
 6,15,21,166,3091,56,0
 6,15,22,166,3076,55,0
 6,15,23,166,3093,56,0
 6,16, 0,167,3084,56,0
 6,16, 1,167,3083,56,0
 6,16, 2,167,3053,55,0
 6,16, 3,167,3070,55,0
 6,16, 4,167,3060,55,0
 6,16, 5,167,3050,55,0
 6,16, 6,167,3038,55,0
 6,16, 7,167,3061,55,0
 6,16, 8,167,3043,55,0
 6,16, 9,167,3039,55,0
 6,16,10,167,3064,55,0
 6,16,11,167,3055,55,0
 6,16,12,167,3054,55,0
 6,16,13,167,3071,55,0
 6,16,14,167,3073,55,0
 6,16,15,167,3044,55,0
 6,16,16,167,3054,55,0
 6,16,17,167,3067,55,0
 6,16,18,167,3069,55,0
 6,16,19,167,3074,55,0
 6,16,20,167,3097,56,0
 6,16,21,167,3101,56,0
 6,16,22,167,3094,56,0
 6,16,23,167,3116,56,0
 6,17, 0,168,3133,56,0
 6,17, 1,168,3133,56,0
 6,17, 2,168,3112,56,0
 6,17, 3,168,3109,56,0
 6,17, 4,168,3083,56,0
 6,17, 5,168,3053,55,0
 6,17, 6,168,3033,55,0
 6,17, 7,168,3060,55,0
 6,17, 8,168,3043,55,0
 6,17, 9,168,3037,55,0
 6,17,10,168,3030,55,0
 6,17,11,168,3052,55,0
 6,17,12,168,3039,55,0
 6,17,13,168,3062,55,0
 6,17,14,168,3059,55,0
 6,17,15,168,3058,55,0
 6,17,16,168,3050,55,0
 6,17,17,168,3059,55,0
 6,17,18,168,3058,55,0
 6,17,19,168,3078,55,0
 6,17,20,168,3102,56,0
 6,17,21,168,3105,56,0
 6,17,22,168,3097,56,0
 6,17,23,168,3083,56,0
 6,18, 0,169,3094,56,0
 6,18, 1,169,3093,56,0
 6,18, 2,169,3092,56,0
 6,18, 3,169,3128,56,0
 6,18, 4,169,3122,56,0
 6,18, 5,169,3103,56,0
 6,18, 6,169,3102,56,0
 6,18, 7,169,3091,56,0
 6,18, 8,169,3059,55,0
 6,18, 9,169,3067,55,0
 6,18,10,169,3071,55,0
 6,18,11,169,3059,55,0
 6,18,12,169,3080,55,0
 6,18,13,169,3078,55,0
 6,18,14,169,3095,56,0
 6,18,15,169,3088,56,0
 6,18,16,169,3088,56,0
 6,18,17,169,3088,56,0
 6,18,18,169,3097,56,0
 6,18,19,169,3087,56,0
 6,18,20,169,3099,56,0
 6,18,21,169,3123,56,0
 6,18,22,169,3135,56,0
 6,18,23,169,3142,56,0
 6,19, 0,170,3166,56,0
 6,19, 1,170,3146,56,0
 6,19, 2,170,3130,56,0
 6,19, 3,170,3106,56,0
 6,19, 4,170,3103,56,0
 6,19, 5,170,3092,56,0
 6,19, 6,170,3112,56,0
 6,19, 7,170,3117,56,0
 6,19, 8,170,3116,56,0
 6,19, 9,170,3119,56,0
 6,19,10,170,3104,56,0
 6,19,11,170,3095,56,0
 6,19,12,170,3092,56,0
 6,19,13,170,3102,56,0
 6,19,14,170,3084,56,0
 6,19,15,170,3067,55,0
 6,19,16,170,3078,55,0
 6,19,17,170,3086,56,0
 6,19,18,170,3097,56,0
 6,19,19,170,3131,56,0
 6,19,20,170,3159,56,0
 6,19,21,170,3153,56,0
 6,19,22,170,3144,56,0
 6,19,23,170,3137,56,0
 6,20, 0,171,3115,56,0
 6,20, 1,171,3103,56,0
 6,20, 2,171,3091,56,0
 6,20, 3,171,3091,56,0
 6,20, 4,171,3080,55,0
 6,20, 5,171,3073,55,0
 6,20, 6,171,3072,55,0
 6,20, 7,171,3079,55,0
 6,20, 8,171,3070,55,0
 6,20, 9,171,3053,55,0
 6,20,10,171,3039,55,0
 6,20,11,171,3042,55,0
 6,20,12,171,3023,55,0
 6,20,13,171,3048,55,0
 6,20,14,171,3049,55,0
 6,20,15,171,3059,55,0
 6,20,16,171,3061,55,0
 6,20,17,171,3074,55,0
 6,20,18,171,3054,55,0
 6,20,19,171,3063,55,0
 6,20,20,171,3064,55,0
 6,20,21,171,3054,55,0
 6,20,22,171,3061,55,0
 6,20,23,171,3075,55,0
 6,21, 0,172,3091,56,0
 6,21, 1,172,3099,56,0
 6,21, 2,172,3118,56,0
 6,21, 3,172,3109,56,0
 6,21, 4,172,3096,56,0
 6,21, 5,172,3064,55,0
 6,21, 6,172,3078,55,0
 6,21, 7,172,3058,55,0
 6,21, 8,172,3056,55,0
 6,21, 9,172,3078,55,0
 6,21,10,172,3096,56,0
 6,21,11,172,3115,56,0
 6,21,12,172,3123,56,0
 6,21,13,172,3136,56,0
 6,21,14,172,3119,56,0
 6,21,15,172,3144,56,0
 6,21,16,172,3111,56,0
 6,21,17,172,3121,56,0
 6,21,18,172,3130,56,0
 6,21,19,172,3135,56,0
 6,21,20,172,3109,56,0
 6,21,21,172,3117,56,0
 6,21,22,172,3096,56,0
 6,21,23,172,3090,56,0
 6,22, 0,173,3075,55,0
 6,22, 1,173,3074,55,0
 6,22, 2,173,3066,55,0
 6,22, 3,173,3082,56,0
 6,22, 4,173,3079,55,0
 6,22, 5,173,3068,55,0
 6,22, 6,173,3094,56,0
 6,22, 7,173,3094,56,0
 6,22, 8,173,3070,55,0
 6,22, 9,173,3082,56,0
 6,22,10,173,3106,56,0
 6,22,11,173,3082,56,0
 6,22,12,173,3098,56,0
 6,22,13,173,3109,56,0
 6,22,14,173,3109,56,0
 6,22,15,173,3112,56,0
 6,22,16,173,3119,56,0
 6,22,17,173,3106,56,0
 6,22,18,173,3130,56,0
 6,22,19,173,3123,56,0
 6,22,20,173,3102,56,0
 6,22,21,173,3112,56,0
 6,22,22,173,3090,56,0
 6,22,23,173,3083,56,0
 6,23, 0,174,3094,56,0
 6,23, 1,174,3120,56,0
 6,23, 2,174,3118,56,0
 6,23, 3,174,3165,56,0
 6,23, 4,174,3157,56,0
 6,23, 5,174,3141,56,0
 6,23, 6,174,3128,56,0
 6,23, 7,174,3115,56,0
 6,23, 8,174,3070,55,0
 6,23, 9,174,3089,56,0
 6,23,10,174,3098,56,0
 6,23,11,174,3096,56,0
 6,23,12,174,3081,56,0
 6,23,13,174,3095,56,0
 6,23,14,174,3089,56,0
 6,23,15,174,3097,56,0
 6,23,16,174,3100,56,0
 6,23,17,174,3123,56,0
 6,23,18,174,3112,56,0
 6,23,19,174,3097,56,0
 6,23,20,174,3069,55,0
 6,23,21,174,3063,55,0
 6,23,22,174,3037,55,0
 6,23,23,174,3041,55,0
 6,24, 0,175,3042,55,0
 6,24, 1,175,3039,55,0
 6,24, 2,175,3066,55,0
 6,24, 3,175,3116,56,0
 6,24, 4,175,3115,56,0
 6,24, 5,175,3121,56,0
 6,24, 6,175,3143,56,0
 6,24, 7,175,3127,56,0
 6,24, 8,175,3091,56,0
 6,24, 9,175,3117,56,0
 6,24,10,175,3123,56,0
 6,24,11,175,3107,56,0
 6,24,12,175,3096,56,0
 6,24,13,175,3098,56,0
 6,24,14,175,3087,56,0
 6,24,15,175,3074,55,0
 6,24,16,175,3094,56,0
 6,24,17,175,3116,56,0
 6,24,18,175,3111,56,0
 6,24,19,175,3094,56,0
 6,24,20,175,3121,56,0
 6,24,21,175,3102,56,0
 6,24,22,175,3093,56,0
 6,24,23,175,3092,56,0
 6,25, 0,176,3101,56,0
 6,25, 1,176,3068,55,0
 6,25, 2,176,3092,56,0
 6,25, 3,176,3094,56,0
 6,25, 4,176,3111,56,0
 6,25, 5,176,3113,56,0
 6,25, 6,176,3118,56,0
 6,25, 7,176,3102,56,0
 6,25, 8,176,3092,56,0
 6,25, 9,176,3068,55,0
 6,25,10,176,3069,55,0
 6,25,11,176,3068,55,0
 6,25,12,176,3068,55,0
 6,25,13,176,3072,55,0
 6,25,14,176,3094,56,0
 6,25,15,176,3065,55,0
 6,25,16,176,3063,55,0
 6,25,17,176,3061,55,0
 6,25,18,176,3068,55,0
 6,25,19,176,3058,55,0
 6,25,20,176,3081,56,0
 6,25,21,176,3079,55,0
 6,25,22,176,3081,56,0
 6,25,23,176,3081,56,0
 6,26, 0,177,3101,56,0
 6,26, 1,177,3118,56,0
 6,26, 2,177,3133,56,0
 6,26, 3,177,3141,56,0
 6,26, 4,177,3137,56,0
 6,26, 5,177,3119,56,0
 6,26, 6,177,3083,56,0
 6,26, 7,177,3077,55,0
 6,26, 8,177,3077,55,0
 6,26, 9,177,3078,55,0
 6,26,10,177,3090,56,0
 6,26,11,177,3106,56,0
 6,26,12,177,3091,56,0
 6,26,13,177,3070,55,0
 6,26,14,177,3067,55,0
 6,26,15,177,3070,55,0
 6,26,16,177,3083,56,0
 6,26,17,177,3102,56,0
 6,26,18,177,3114,56,0
 6,26,19,177,3117,56,0
 6,26,20,177,3095,56,0
 6,26,21,177,3082,56,0
 6,26,22,177,3095,56,0
 6,26,23,177,3102,56,0
 6,27, 0,178,3095,56,0
 6,27, 1,178,3096,56,0
 6,27, 2,178,3116,56,0
 6,27, 3,178,3114,56,0
 6,27, 4,178,3089,56,0
 6,27, 5,178,3079,55,0
 6,27, 6,178,3095,56,0
 6,27, 7,178,3068,55,0
 6,27, 8,178,3056,55,0
 6,27, 9,178,3092,56,0
 6,27,10,178,3132,56,0
 6,27,11,178,3127,56,0
 6,27,12,178,3154,56,0
 6,27,13,178,3160,56,0
 6,27,14,178,3150,56,0
 6,27,15,178,3136,56,0
 6,27,16,178,3141,56,0
 6,27,17,178,3111,56,0
 6,27,18,178,3119,56,0
 6,27,19,178,3115,56,0
 6,27,20,178,3078,55,0
 6,27,21,178,3078,55,0
 6,27,22,178,3109,56,0
 6,27,23,178,3111,56,0
 6,28, 0,179,3109,56,0
 6,28, 1,179,3132,56,0
 6,28, 2,179,3128,56,0
 6,28, 3,179,3117,56,0
 6,28, 4,179,3111,56,0
 6,28, 5,179,3105,56,0
 6,28, 6,179,3103,56,0
 6,28, 7,179,3103,56,0
 6,28, 8,179,3090,56,0
 6,28, 9,179,3064,55,0
 6,28,10,179,3086,56,0
 6,28,11,179,3103,56,0
 6,28,12,179,3132,56,0
 6,28,13,179,3150,56,0
 6,28,14,179,3173,56,0
 6,28,15,179,3163,56,0
 6,28,16,179,3145,56,0
 6,28,17,179,3115,56,0
 6,28,18,179,3099,56,0
 6,28,19,179,3076,55,0
 6,28,20,179,3083,56,0
 6,28,21,179,3074,55,0
 6,28,22,179,3061,55,0
 6,28,23,179,3083,56,0
 6,29, 0,180,3118,56,0
 6,29, 1,180,3117,56,0
 6,29, 2,180,3158,56,0
 6,29, 3,180,3175,56,0
 6,29, 4,180,3171,56,0
 6,29, 5,180,3171,56,0
 6,29, 6,180,3186,56,0
 6,29, 7,180,3164,56,0
 6,29, 8,180,3146,56,0
 6,29, 9,180,3141,56,0
 6,29,10,180,3126,56,0
 6,29,11,180,3075,55,0
 6,29,12,180,3047,55,0
 6,29,13,180,3041,55,0
 6,29,14,180,3017,55,0
 6,29,15,180,3031,55,0
 6,29,16,180,3068,55,0
 6,29,17,180,3082,56,0
 6,29,18,180,3115,56,0
 6,29,19,180,3150,56,0
 6,29,20,180,3134,56,0
 6,29,21,180,3140,56,0
 6,29,22,180,3158,56,0
 6,29,23,180,3121,56,0
 6,30, 0,181,3091,56,0
 6,30, 1,181,3088,56,0
 6,30, 2,181,3080,56,0
 6,30, 3,181,3075,55,0
 6,30, 4,181,3111,56,0
 6,30, 5,181,3126,56,0
 6,30, 6,181,3105,56,0
 6,30, 7,181,3089,56,0
 6,30, 8,181,3090,56,0
 6,30, 9,181,3072,55,0
 6,30,10,181,3073,55,0
 6,30,11,181,3082,56,0
 6,30,12,181,3072,55,0
 6,30,13,181,3082,56,0
 6,30,14,181,3100,56,0
 6,30,15,181,3090,56,0
 6,30,16,181,3098,56,0
 6,30,17,181,3118,56,0
 6,30,18,181,3087,56,0
 6,30,19,181,3065,55,0
 6,30,20,181,3066,55,0
 6,30,21,181,3054,55,0
 6,30,22,181,3060,55,0
 6,30,23,181,3069,55,0
 7, 1, 0,182,3076,55,0
 7, 1, 1,182,3078,55,0
 7, 1, 2,182,3091,56,0
 7, 1, 3,182,3075,55,0
 7, 1, 4,182,3077,55,0
 7, 1, 5,182,3061,55,0
 7, 1, 6,182,3054,55,0
 7, 1, 7,182,3047,55,0
 7, 1, 8,182,3039,55,0
 7, 1, 9,182,3029,55,0
 7, 1,10,182,3029,55,0
 7, 1,11,182,3062,55,0
 7, 1,12,182,3055,55,0
 7, 1,13,182,3065,55,0
 7, 1,14,182,3052,55,0
 7, 1,15,182,3075,55,0
 7, 1,16,182,3069,55,0
 7, 1,17,182,3075,55,0
 7, 1,18,182,3072,55,0
 7, 1,19,182,3099,56,0
 7, 1,20,182,3092,56,0
 7, 1,21,182,3095,56,0
 7, 1,22,182,3104,56,0
 7, 1,23,182,3109,56,0
 7, 2, 0,183,3101,56,0
 7, 2, 1,183,3088,56,0
 7, 2, 2,183,3047,55,0
 7, 2, 3,183,3035,55,0
 7, 2, 4,183,3037,55,0
 7, 2, 5,183,3020,55,0
 7, 2, 6,183,3017,55,0
 7, 2, 7,183,3024,55,0
 7, 2, 8,183,3032,55,0
 7, 2, 9,183,3023,55,0
 7, 2,10,183,3028,55,0
 7, 2,11,183,3048,55,0
 7, 2,12,183,3068,55,0
 7, 2,13,183,3084,56,0
 7, 2,14,183,3069,55,0
 7, 2,15,183,3073,55,0
 7, 2,16,183,3060,55,0
 7, 2,17,183,3033,55,0
 7, 2,18,183,3031,55,0
 7, 2,19,183,3058,55,0
 7, 2,20,183,3036,55,0
 7, 2,21,183,3058,55,0
 7, 2,22,183,3083,56,0
 7, 2,23,183,3054,55,0
 7, 3, 0,184,3036,55,0
 7, 3, 1,184,3072,55,0
 7, 3, 2,184,3059,55,0
 7, 3, 3,184,3069,55,0
 7, 3, 4,184,3108,56,0
 7, 3, 5,184,3131,56,0
 7, 3, 6,184,3136,56,0
 7, 3, 7,184,3132,56,0
 7, 3, 8,184,3149,56,0
 7, 3, 9,184,3145,56,0
 7, 3,10,184,3125,56,0
 7, 3,11,184,3121,56,0
 7, 3,12,184,3136,56,0
 7, 3,13,184,3096,56,0
 7, 3,14,184,3071,55,0
 7, 3,15,184,3072,55,0
 7, 3,16,184,3061,55,0
 7, 3,17,184,3056,55,0
 7, 3,18,184,3069,55,0
 7, 3,19,184,3063,55,0
 7, 3,20,184,3066,55,0
 7, 3,21,184,3075,55,0
 7, 3,22,184,3065,55,0
 7, 3,23,184,3056,55,0
 7, 4, 0,185,3088,56,0
 7, 4, 1,185,3101,56,0
 7, 4, 2,185,3100,56,0
 7, 4, 3,185,3113,56,0
 7, 4, 4,185,3122,56,0
 7, 4, 5,185,3129,56,0
 7, 4, 6,185,3128,56,0
 7, 4, 7,185,3142,56,0
 7, 4, 8,185,3165,56,0
 7, 4, 9,185,3166,56,0
 7, 4,10,185,3140,56,0
 7, 4,11,185,3152,56,0
 7, 4,12,185,3125,56,0
 7, 4,13,185,3125,56,0
 7, 4,14,185,3139,56,0
 7, 4,15,185,3122,56,0
 7, 4,16,185,3096,56,0
 7, 4,17,185,3102,56,0
 7, 4,18,185,3058,55,0
 7, 4,19,185,3031,55,0
 7, 4,20,185,3051,55,0
 7, 4,21,185,3090,56,0
 7, 4,22,185,3105,56,0
 7, 4,23,185,3118,56,0
 7, 5, 0,186,3144,56,0
 7, 5, 1,186,3151,56,0
 7, 5, 2,186,3109,56,0
 7, 5, 3,186,3090,56,0
 7, 5, 4,186,3090,56,0
 7, 5, 5,186,3053,55,0
 7, 5, 6,186,3067,55,0
 7, 5, 7,186,3084,56,0
 7, 5, 8,186,3121,56,0
 7, 5, 9,186,3133,56,0
 7, 5,10,186,3146,56,0
 7, 5,11,186,3112,56,0
 7, 5,12,186,3109,56,0
 7, 5,13,186,3106,56,0
 7, 5,14,186,3105,56,0
 7, 5,15,186,3100,56,0
 7, 5,16,186,3129,56,0
 7, 5,17,186,3127,56,0
 7, 5,18,186,3108,56,0
 7, 5,19,186,3109,56,0
 7, 5,20,186,3114,56,0
 7, 5,21,186,3113,56,0
 7, 5,22,186,3125,56,0
 7, 5,23,186,3135,56,0
 7, 6, 0,187,3135,56,0
 7, 6, 1,187,3170,56,0
 7, 6, 2,187,3170,56,0
 7, 6, 3,187,3169,56,0
 7, 6, 4,187,3166,56,0
 7, 6, 5,187,3173,56,0
 7, 6, 6,187,3159,56,0
 7, 6, 7,187,3160,56,0
 7, 6, 8,187,3164,56,0
 7, 6, 9,187,3156,56,0
 7, 6,10,187,3141,56,0
 7, 6,11,187,3091,56,0
 7, 6,12,187,3080,55,0
 7, 6,13,187,3079,55,0
 7, 6,14,187,3083,56,0
 7, 6,15,187,3073,55,0
 7, 6,16,187,3081,56,0
 7, 6,17,187,3093,56,0
 7, 6,18,187,3070,55,0
 7, 6,19,187,3080,55,0
 7, 6,20,187,3089,56,0
 7, 6,21,187,3132,56,0
 7, 6,22,187,3133,56,0
 7, 6,23,187,3156,56,0
 7, 7, 0,188,3161,56,0
 7, 7, 1,188,3176,56,0
 7, 7, 2,188,3179,56,0
 7, 7, 3,188,3165,56,0
 7, 7, 4,188,3164,56,0
 7, 7, 5,188,3163,56,0
 7, 7, 6,188,3148,56,0
 7, 7, 7,188,3139,56,0
 7, 7, 8,188,3146,56,0
 7, 7, 9,188,3139,56,0
 7, 7,10,188,3138,56,0
 7, 7,11,188,3140,56,0
 7, 7,12,188,3118,56,0
 7, 7,13,188,3110,56,0
 7, 7,14,188,3094,56,0
 7, 7,15,188,3073,55,0
 7, 7,16,188,3084,56,0
 7, 7,17,188,3111,56,0
 7, 7,18,188,3129,56,0
 7, 7,19,188,3139,56,0
 7, 7,20,188,3138,56,0
 7, 7,21,188,3146,56,0
 7, 7,22,188,3146,56,0
 7, 7,23,188,3135,56,0
 7, 8, 0,189,3149,56,0
 7, 8, 1,189,3151,56,0
 7, 8, 2,189,3159,56,0
 7, 8, 3,189,3142,56,0
 7, 8, 4,189,3129,56,0
 7, 8, 5,189,3108,56,0
 7, 8, 6,189,3109,56,0
 7, 8, 7,189,3099,56,0
 7, 8, 8,189,3099,56,0
 7, 8, 9,189,3100,56,0
 7, 8,10,189,3100,56,0
 7, 8,11,189,3103,56,0
 7, 8,12,189,3088,56,0
 7, 8,13,189,3093,56,0
 7, 8,14,189,3103,56,0
 7, 8,15,189,3121,56,0
 7, 8,16,189,3133,56,0
 7, 8,17,189,3153,56,0
 7, 8,18,189,3134,56,0
 7, 8,19,189,3132,56,0
 7, 8,20,189,3130,56,0
 7, 8,21,189,3126,56,0
 7, 8,22,189,3119,56,0
 7, 8,23,189,3137,56,0
 7, 9, 0,190,3161,56,0
 7, 9, 1,190,3162,56,0
 7, 9, 2,190,3152,56,0
 7, 9, 3,190,3130,56,0
 7, 9, 4,190,3110,56,0
 7, 9, 5,190,3078,55,0
 7, 9, 6,190,3053,55,0
 7, 9, 7,190,3055,55,0
 7, 9, 8,190,3047,55,0
 7, 9, 9,190,3063,55,0
 7, 9,10,190,3097,56,0
 7, 9,11,190,3124,56,0
 7, 9,12,190,3113,56,0
 7, 9,13,190,3129,56,0
 7, 9,14,190,3141,56,0
 7, 9,15,190,3106,56,0
 7, 9,16,190,3081,56,0
 7, 9,17,190,3103,56,0
 7, 9,18,190,3133,56,0
 7, 9,19,190,3133,56,0
 7, 9,20,190,3127,56,0
 7, 9,21,190,3127,56,0
 7, 9,22,190,3117,56,0
 7, 9,23,190,3082,56,0
 7,10, 0,191,3078,55,0
 7,10, 1,191,3100,56,0
 7,10, 2,191,3117,56,0
 7,10, 3,191,3102,56,0
 7,10, 4,191,3097,56,0
 7,10, 5,191,3112,56,0
 7,10, 6,191,3109,56,0
 7,10, 7,191,3122,56,0
 7,10, 8,191,3128,56,0
 7,10, 9,191,3129,56,0
 7,10,10,191,3095,56,0
 7,10,11,191,3076,55,0
 7,10,12,191,3037,55,0
 7,10,13,191,3034,55,0
 7,10,14,191,3050,55,0
 7,10,15,191,3054,55,0
 7,10,16,191,3061,55,0
 7,10,17,191,3093,56,0
 7,10,18,191,3099,56,0
 7,10,19,191,3091,56,0
 7,10,20,191,3075,55,0
 7,10,21,191,3071,55,0
 7,10,22,191,3048,55,0
 7,10,23,191,3059,55,0
 7,11, 0,192,3043,55,0
 7,11, 1,192,3061,55,0
 7,11, 2,192,3079,55,0
 7,11, 3,192,3065,55,0
 7,11, 4,192,3046,55,0
 7,11, 5,192,3053,55,0
 7,11, 6,192,3055,55,0
 7,11, 7,192,3046,55,0
 7,11, 8,192,3080,56,0
 7,11, 9,192,3092,56,0
 7,11,10,192,3116,56,0
 7,11,11,192,3103,56,0
 7,11,12,192,3111,56,0
 7,11,13,192,3119,56,0
 7,11,14,192,3095,56,0
 7,11,15,192,3085,56,0
 7,11,16,192,3097,56,0
 7,11,17,192,3080,55,0
 7,11,18,192,3055,55,0
 7,11,19,192,3037,55,0
 7,11,20,192,3015,55,0
 7,11,21,192,3021,55,0
 7,11,22,192,3012,55,0
 7,11,23,192,3042,55,0
 7,12, 0,193,3102,56,0
 7,12, 1,193,3119,56,0
 7,12, 2,193,3137,56,0
 7,12, 3,193,3153,56,0
 7,12, 4,193,3105,56,0
 7,12, 5,193,3100,56,0
 7,12, 6,193,3099,56,0
 7,12, 7,193,3065,55,0
 7,12, 8,193,3063,55,0
 7,12, 9,193,3098,56,0
 7,12,10,193,3086,56,0
 7,12,11,193,3058,55,0
 7,12,12,193,3073,55,0
 7,12,13,193,3073,55,0
 7,12,14,193,3054,55,0
 7,12,15,193,3033,55,0
 7,12,16,193,3051,55,0
 7,12,17,193,3030,55,0
 7,12,18,193,3030,55,0
 7,12,19,193,3064,55,0
 7,12,20,193,3081,56,0
 7,12,21,193,3093,56,0
 7,12,22,193,3134,56,0
 7,12,23,193,3135,56,0
 7,13, 0,194,3107,56,0
 7,13, 1,194,3128,56,0
 7,13, 2,194,3145,56,0
 7,13, 3,194,3112,56,0
 7,13, 4,194,3135,56,0
 7,13, 5,194,3138,56,0
 7,13, 6,194,3143,56,0
 7,13, 7,194,3111,56,0
 7,13, 8,194,3132,56,0
 7,13, 9,194,3111,56,0
 7,13,10,194,3110,56,0
 7,13,11,194,3113,56,0
 7,13,12,194,3123,56,0
 7,13,13,194,3105,56,0
 7,13,14,194,3090,56,0
 7,13,15,194,3080,55,0
 7,13,16,194,3050,55,0
 7,13,17,194,3055,55,0
 7,13,18,194,3087,56,0
 7,13,19,194,3118,56,0
 7,13,20,194,3142,56,0
 7,13,21,194,3172,56,0
 7,13,22,194,3209,57,0
 7,13,23,194,3199,57,0
 7,14, 0,195,3197,57,0
 7,14, 1,195,3189,56,0
 7,14, 2,195,3157,56,0
 7,14, 3,195,3134,56,0
 7,14, 4,195,3119,56,0
 7,14, 5,195,3094,56,0
 7,14, 6,195,3082,56,0
 7,14, 7,195,3086,56,0
 7,14, 8,195,3077,55,0
 7,14, 9,195,3072,55,0
 7,14,10,195,3095,56,0
 7,14,11,195,3110,56,0
 7,14,12,195,3099,56,0
 7,14,13,195,3073,55,0
 7,14,14,195,3079,55,0
 7,14,15,195,3086,56,0
 7,14,16,195,3086,56,0
 7,14,17,195,3109,56,0
 7,14,18,195,3150,56,0
 7,14,19,195,3119,56,0
 7,14,20,195,3005,55,0
 7,14,21,195,2893,54,0
 7,14,22,195,2781,53,0
 7,14,23,195,2658,52,0
 7,15, 0,196,2593,51,0
 7,15, 1,196,2595,51,0
 7,15, 2,196,2604,51,0
 7,15, 3,196,2611,51,0
 7,15, 4,196,2619,51,0
 7,15, 5,196,2622,51,0
 7,15, 6,196,2625,51,0
 7,15, 7,196,2628,51,0
 7,15, 8,196,2632,51,0
 7,15, 9,196,2636,51,0
 7,15,10,196,2640,51,0
 7,15,11,196,2644,51,0
 7,15,12,196,2643,51,0
 7,15,13,196,2641,51,0
 7,15,14,196,2638,51,0
 7,15,15,196,2635,51,0
 7,15,16,196,2629,51,0
 7,15,17,196,2625,51,0
 7,15,18,196,2623,51,0
 7,15,19,196,2624,51,0
 7,15,20,196,2626,51,0
 7,15,21,196,2627,51,0
 7,15,22,196,2630,51,0
 7,15,23,196,2637,51,0
 7,16, 0,197,2644,51,0
 7,16, 1,197,2653,52,0
 7,16, 2,197,2677,52,0
 7,16, 3,197,2690,52,0
 7,16, 4,197,2693,52,0
 7,16, 5,197,2687,52,0
 7,16, 6,197,2673,52,0
 7,16, 7,197,2674,52,0
 7,16, 8,197,2663,52,0
 7,16, 9,197,2658,52,0
 7,16,10,197,2671,52,0
 7,16,11,197,2694,52,0
 7,16,12,197,2680,52,0
 7,16,13,197,2689,52,0
 7,16,14,197,2684,52,0
 7,16,15,197,2687,52,0
 7,16,16,197,2692,52,0
 7,16,17,197,2700,52,0
 7,16,18,197,2709,52,0
 7,16,19,197,2729,52,0
 7,16,20,197,2738,52,0
 7,16,21,197,2733,52,0
 7,16,22,197,2732,52,0
 7,16,23,197,2735,52,0
 7,17, 0,198,2739,52,0
 7,17, 1,198,2739,52,0
 7,17, 2,198,2750,52,0
 7,17, 3,198,2734,52,0
 7,17, 4,198,2739,52,0
 7,17, 5,198,2744,52,0
 7,17, 6,198,2769,53,0
 7,17, 7,198,2751,52,0
 7,17, 8,198,2782,53,0
 7,17, 9,198,2793,53,0
 7,17,10,198,2796,53,0
 7,17,11,198,2772,53,0
 7,17,12,198,2782,53,0
 7,17,13,198,2764,53,0
 7,17,14,198,2759,53,0
 7,17,15,198,2760,53,0
 7,17,16,198,2759,53,0
 7,17,17,198,2769,53,0
 7,17,18,198,2794,53,0
 7,17,19,198,2805,53,0
 7,17,20,198,2824,53,0
 7,17,21,198,2825,53,0
 7,17,22,198,2850,53,0
 7,17,23,198,2847,53,0
 7,18, 0,199,2839,53,0
 7,18, 1,199,2844,53,0
 7,18, 2,199,2849,53,0
 7,18, 3,199,2821,53,0
 7,18, 4,199,2827,53,0
 7,18, 5,199,2827,53,0
 7,18, 6,199,2830,53,0
 7,18, 7,199,2843,53,0
 7,18, 8,199,2847,53,0
 7,18, 9,199,2824,53,0
 7,18,10,199,2830,53,0
 7,18,11,199,2812,53,0
 7,18,12,199,2811,53,0
 7,18,13,199,2807,53,0
 7,18,14,199,2806,53,0
 7,18,15,199,2784,53,0
 7,18,16,199,2757,53,0
 7,18,17,199,2737,52,0
 7,18,18,199,2750,52,0
 7,18,19,199,2781,53,0
 7,18,20,199,2792,53,0
 7,18,21,199,2805,53,0
 7,18,22,199,2832,53,0
 7,18,23,199,2840,53,0
 7,19, 0,200,2831,53,0
 7,19, 1,200,2844,53,0
 7,19, 2,200,2862,54,0
 7,19, 3,200,2848,53,0
 7,19, 4,200,2850,53,0
 7,19, 5,200,2864,54,0
 7,19, 6,200,2850,53,0
 7,19, 7,200,2856,53,0
 7,19, 8,200,2869,54,0
 7,19, 9,200,2875,54,0
 7,19,10,200,2880,54,0
 7,19,11,200,2898,54,0
 7,19,12,200,2895,54,0
 7,19,13,200,2908,54,0
 7,19,14,200,2879,54,0
 7,19,15,200,2865,54,0
 7,19,16,200,2826,53,0
 7,19,17,200,2798,53,0
 7,19,18,200,2773,53,0
 7,19,19,200,2803,53,0
 7,19,20,200,2818,53,0
 7,19,21,200,2866,54,0
 7,19,22,200,2916,54,0
 7,19,23,200,2939,54,0
 7,20, 0,201,2927,54,0
 7,20, 1,201,2912,54,0
 7,20, 2,201,2904,54,0
 7,20, 3,201,2872,54,0
 7,20, 4,201,2873,54,0
 7,20, 5,201,2827,53,0
 7,20, 6,201,2730,52,0
 7,20, 7,201,2629,51,0
 7,20, 8,201,2512,50,0
 7,20, 9,201,2374,49,0
 7,20,10,201,2295,48,0
 7,20,11,201,2272,48,0
 7,20,12,201,2242,47,0
 7,20,13,201,2239,47,0
 7,20,14,201,2233,47,0
 7,20,15,201,2228,47,0
 7,20,16,201,2219,47,0
